SKU,Lines,LooseUOH1Lines,LooseUOH1sperLooseUOH1Lines,FullUOH2Lines,FullUOH2sperFullUOH2Lines,FullUOH3Lines,FullUOH3sperFullUOH3Lines,ShipDate,1,2,3,4,A,C,M,P,R
AORE005492,4.897839799950911,0.06716417910447761,2.0,0.208955223880597,5.428571428571429,0.8283582089552238,1.3603603603603605,87,0.44029850746268656,0.3358208955223881,0.007462686567164179,0.21641791044776118,1,0,0,0,0
AORE005510,4.875197323201151,0.32061068702290074,1.9761904761904763,0.6870229007633588,4.277777777777778,0.2824427480916031,1.162162162162162,91,0.2824427480916031,0.19083969465648856,0.08396946564885496,0.44274809160305345,1,0,0,0,0
AORE005523,1.3862943611198906,0.5,5.0,0.5,4.5,0.75,1.6666666666666667,4,1.0,0.0,0.0,0.0,1,0,0,0,0
AORE005530,4.983606621708336,0.0410958904109589,2.5,0.6712328767123288,4.204081632653061,0.3698630136986301,2.111111111111111,96,0.6575342465753424,0.17123287671232876,0.0,0.17123287671232876,1,0,0,0,0
AORE005531,3.1354942159291497,0.30434782608695654,2.5714285714285716,0.7391304347826086,4.117647058823529,0.2608695652173913,1.0,16,0.6521739130434783,0.0,0.043478260869565216,0.30434782608695654,1,0,0,0,0
AORE005533,4.543294782270004,0.07446808510638298,2.7142857142857144,0.925531914893617,3.367816091954023,0.07446808510638298,1.5714285714285714,34,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE005534,4.859812404361672,0.023255813953488372,1.3333333333333333,0.023255813953488372,4.333333333333333,1.0,1.2093023255813953,91,0.4573643410852713,0.2248062015503876,0.0,0.3178294573643411,1,0,0,0,0
AORE005536,4.48863636973214,0.12359550561797752,3.0,0.5393258426966292,5.0,0.42696629213483145,1.105263157894737,68,0.38202247191011235,0.0449438202247191,0.033707865168539325,0.5393258426966292,1,0,0,0,0
AORE005537,4.962844630259907,0.04895104895104895,2.7142857142857144,0.06993006993006994,7.3,0.9370629370629371,1.0223880597014925,58,0.9230769230769231,0.006993006993006993,0.0,0.06993006993006994,1,0,0,0,0
AORE005538,5.517452896464707,0.36947791164658633,2.782608695652174,0.9598393574297188,4.953974895397489,0.06827309236947791,1.0,81,0.678714859437751,0.0,0.12048192771084337,0.20080321285140562,1,0,0,0,0
AORE005540,3.8918202981106265,0.32653061224489793,2.875,0.6326530612244898,3.129032258064516,0.3877551020408163,1.5789473684210527,40,0.3469387755102041,0.0,0.02040816326530612,0.6326530612244898,1,0,0,0,0
AORE005542,2.3978952727983707,0.2727272727272727,1.3333333333333333,0.9090909090909091,4.6,0.09090909090909091,1.0,7,1.0,0.0,0.0,0.0,1,0,0,0,0
AORE005543,2.1972245773362196,0.2222222222222222,2.0,1.0,4.666666666666667,0.0,0.0,6,0.7777777777777778,0.0,0.2222222222222222,0.0,1,0,0,0,0
AORE005544,1.0986122886681098,0.3333333333333333,4.0,0.0,0.0,0.6666666666666666,1.0,2,0.0,0.0,0.6666666666666666,0.3333333333333333,1,0,0,0,0
AORE005545,2.4849066497880004,0.16666666666666666,1.5,0.8333333333333334,6.4,0.08333333333333333,1.0,11,0.0,0.4166666666666667,0.16666666666666666,0.4166666666666667,1,0,0,0,0
AORE005546,2.8903717578961645,0.3333333333333333,2.0,0.7222222222222222,4.846153846153846,0.2222222222222222,1.0,16,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444,1,0,0,0,0
AORE005548,0.6931471805599453,1.0,4.0,0.5,2.0,0.5,3.0,2,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE005549,6.230481447578482,0.01968503937007874,2.0,0.023622047244094488,6.583333333333333,0.9803149606299213,1.1546184738955823,182,0.41141732283464566,0.21653543307086615,0.0,0.3720472440944882,1,0,0,0,0
AORE005553,0.6931471805599453,0.5,2.0,0.5,6.0,1.0,1.0,2,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE005554,2.6390573296152584,0.5714285714285714,1.0,0.21428571428571427,2.0,0.21428571428571427,1.0,10,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE005555,1.6094379124341003,0.2,6.0,0.8,2.5,0.2,2.0,5,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE005557,0.6931471805599453,0.5,5.0,0.5,2.0,1.0,1.5,2,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE005562,0.6931471805599453,0.5,2.0,1.0,2.5,0.0,0.0,2,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE005563,2.1972245773362196,0.4444444444444444,2.75,0.3333333333333333,2.0,0.8888888888888888,1.5,9,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE005564,1.6094379124341003,0.2,6.0,0.4,2.5,0.6,2.0,5,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE005565,2.302585092994046,0.1,2.0,0.3,3.0,0.8,1.0,8,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE005566,0.6931471805599453,1.0,4.0,1.0,3.5,0.0,0.0,2,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE005568,4.23410650459726,0.10144927536231885,2.0,0.9130434782608695,5.2063492063492065,0.07246376811594203,1.8,47,0.34782608695652173,0.3333333333333333,0.0,0.3188405797101449,1,0,0,0,0
AORE005569,1.3862943611198906,0.25,4.0,0.25,8.0,0.75,4.666666666666667,4,0.0,1.0,0.0,0.0,1,0,0,0,0
AORE005668,5.5254529391317835,0.3107569721115538,2.5384615384615383,0.4581673306772908,3.2869565217391306,0.4063745019920319,1.6568627450980393,167,0.41434262948207173,0.13147410358565736,0.035856573705179286,0.41832669322709165,1,0,0,0,0
AORE005670,3.6109179126442243,0.10810810810810811,2.0,0.40540540540540543,3.8666666666666667,0.6486486486486487,1.7916666666666667,30,0.6216216216216216,0.0,0.05405405405405406,0.32432432432432434,1,0,0,0,0
AORE005678,1.3862943611198906,0.0,0.0,1.0,5.5,0.0,0.0,4,0.75,0.0,0.0,0.25,1,0,0,0,0
AORE005679,4.804021044733257,0.07377049180327869,2.6666666666666665,0.08196721311475409,3.9,1.0,12.565573770491802,109,0.4180327868852459,0.04918032786885246,0.03278688524590164,0.5,1,0,0,0,0
AORE005681,4.0943445622221,0.15,2.6666666666666665,0.8166666666666667,5.836734693877551,0.21666666666666667,1.0769230769230769,45,0.5333333333333333,0.05,0.0,0.4166666666666667,1,0,0,0,0
AORE005683,3.2188758248682006,0.08,2.5,0.88,4.7272727272727275,0.12,1.0,21,0.32,0.04,0.04,0.6,1,0,0,0,0
AORE005686,1.0986122886681098,0.0,0.0,1.0,4.666666666666667,0.3333333333333333,1.0,2,0.6666666666666666,0.3333333333333333,0.0,0.0,1,0,0,0,0
AORE005688,4.51085950651685,0.1978021978021978,1.6666666666666667,0.5384615384615384,4.163265306122449,0.5604395604395604,1.2352941176470589,64,0.43956043956043955,0.2857142857142857,0.054945054945054944,0.21978021978021978,1,0,0,0,0
AORE005689,2.9444389791664403,0.3684210526315789,1.5714285714285714,0.631578947368421,3.3333333333333335,0.3684210526315789,1.0,12,0.9473684210526315,0.0,0.0,0.05263157894736842,1,0,0,0,0
AORE005690,3.6109179126442243,0.16216216216216217,3.1666666666666665,0.32432432432432434,6.75,0.7567567567567568,1.3571428571428572,20,0.05405405405405406,0.0,0.0,0.9459459459459459,1,0,0,0,0
AORE005766,4.663439094112067,0.16981132075471697,3.611111111111111,0.3490566037735849,3.2432432432432434,0.7641509433962265,1.876543209876543,80,0.4339622641509434,0.02830188679245283,0.12264150943396226,0.41509433962264153,1,0,0,0,0
AORE005771,5.117993812416755,0.1497005988023952,2.56,0.39520958083832336,3.272727272727273,0.5808383233532934,1.5876288659793814,81,0.7065868263473054,0.0,0.0,0.2934131736526946,1,0,0,0,0
AORE005777,1.791759469228055,0.3333333333333333,5.0,0.6666666666666666,2.25,0.5,9.0,4,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE005778,2.9444389791664403,0.3157894736842105,3.0,0.47368421052631576,2.4444444444444446,0.47368421052631576,2.5555555555555554,17,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.7894736842105263,1,0,0,0,0
AORE005779,3.912023005428146,0.46,2.8260869565217392,0.62,3.193548387096774,0.38,1.894736842105263,37,0.24,0.04,0.06,0.66,1,0,0,0,0
AORE005780,3.871201010907891,0.3541666666666667,3.588235294117647,0.5833333333333334,2.6785714285714284,0.5208333333333334,2.08,35,0.25,0.0,0.041666666666666664,0.7083333333333334,1,0,0,0,0
AORE005781,4.343805421853684,0.19480519480519481,3.2,0.3116883116883117,3.2083333333333335,0.7662337662337663,3.0338983050847457,57,0.4805194805194805,0.012987012987012988,0.19480519480519481,0.3116883116883117,1,0,0,0,0
AORE005806,0.0,1.0,3.0,0.0,0.0,1.0,3.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0
AORE005807,0.0,1.0,4.0,1.0,6.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0
AORE005808,4.04305126783455,0.0,0.0,0.8245614035087719,10.74468085106383,0.17543859649122806,1.0,33,0.19298245614035087,0.8070175438596491,0.0,0.0,1,0,0,0,0
AORE005809,0.6931471805599453,0.5,5.0,0.5,6.0,1.0,2.0,2,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE005810,0.6931471805599453,0.0,0.0,0.5,3.0,0.5,1.0,1,0.0,0.0,1.0,0.0,1,0,0,0,0
AORE006053,4.700480365792417,0.37272727272727274,1.7317073170731707,0.7727272727272727,4.035294117647059,0.19090909090909092,1.0,76,0.41818181818181815,0.2727272727272727,0.0,0.3090909090909091,1,0,0,0,0
AORE006055,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE006059,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0
AORE006766,5.659482215759621,0.1289198606271777,3.324324324324324,0.5052264808362369,3.6,0.5121951219512195,1.653061224489796,165,0.4146341463414634,0.16376306620209058,0.027874564459930314,0.39372822299651566,1,0,0,0,0
AORE006767,5.313205979041787,0.1330049261083744,3.7777777777777777,0.5369458128078818,3.706422018348624,0.5763546798029556,2.623931623931624,140,0.3645320197044335,0.2561576354679803,0.054187192118226604,0.3251231527093596,1,0,0,0,0
AORE006767X,0.6931471805599453,0.0,0.0,0.0,0.0,1.0,1.5,1,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE006768,6.634633357861686,0.12089356110381078,2.4782608695652173,0.6202365308804205,2.9661016949152543,0.3771353482260184,1.721254355400697,279,0.5177398160315374,0.18396846254927726,0.02890932982917214,0.26938239159001315,1,0,0,0,0
AORE006768X,0.0,1.0,3.0,1.0,1.0,1.0,4.0,1,0.0,0.0,0.0,1.0,1,0,0,0,0
AORE006837,1.3862943611198906,0.25,2.0,0.25,5.0,1.0,3.25,4,0.5,0.0,0.0,0.5,1,0,0,0,0
AORE006839,0.6931471805599453,0.0,0.0,0.5,5.0,1.0,5.5,2,0.5,0.0,0.0,0.5,1,0,0,0,0
AORE006854,4.605170185988092,0.33,1.878787878787879,0.7,4.171428571428572,0.27,1.0,73,0.46,0.44,0.0,0.1,1,0,0,0,0
AORE006858,1.9459101490553132,0.2857142857142857,2.5,1.0,3.142857142857143,0.0,0.0,5,0.0,0.0,0.0,1.0,1,0,0,0,0
APAR003008,1.3862943611198906,0.0,0.0,1.0,11.0,0.0,0.0,3,0.0,0.0,0.0,1.0,1,0,0,0,0
APAR003010,4.442651256490317,0.0,0.0,1.0,4.729411764705882,1.0,1.3176470588235294,57,0.6470588235294118,0.3411764705882353,0.0,0.011764705882352941,1,0,0,0,0
APAR003011,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1,0,0,0,0
APAR003012,4.7535901911063645,0.02586206896551724,3.0,0.9913793103448276,9.556521739130435,0.09482758620689655,1.3636363636363635,82,0.5517241379310345,0.2413793103448276,0.0,0.20689655172413793,1,0,0,0,0
APAR003013,4.836281906951478,0.03968253968253968,6.6,0.9920634920634921,9.688,0.06349206349206349,1.25,88,0.5079365079365079,0.23015873015873015,0.0,0.2619047619047619,1,0,0,0,0
APAR003014,1.0986122886681098,0.0,0.0,0.0,0.0,1.0,1.0,3,1.0,0.0,0.0,0.0,1,0,0,0,0
APAR003015,5.420534999272286,0.01327433628318584,2.6666666666666665,0.11504424778761062,4.8076923076923075,0.9690265486725663,1.2054794520547945,102,0.4646017699115044,0.18141592920353983,0.0,0.35398230088495575,1,0,0,0,0
APKL005008,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,0.0,0.0,1.0,0.0,1,0,0,0,0
APKL005011,5.267858159063328,0.12886597938144329,2.56,0.12371134020618557,6.25,0.9381443298969072,2.230769230769231,147,0.4072164948453608,0.3865979381443299,0.061855670103092786,0.14432989690721648,1,0,0,0,0
APKL005031,2.8903717578961645,0.3888888888888889,2.2857142857142856,0.5,5.333333333333333,0.6666666666666666,1.8333333333333333,14,0.5555555555555556,0.3333333333333333,0.05555555555555555,0.05555555555555555,1,0,0,0,0
APKL005032,2.0794415416798357,0.875,3.7142857142857144,0.5,3.0,0.125,1.0,8,0.125,0.375,0.5,0.0,1,0,0,0,0
APKL005033,3.2188758248682006,0.68,2.8823529411764706,0.44,3.272727272727273,0.32,2.75,24,0.2,0.36,0.28,0.16,1,0,0,0,0
APKL005034,4.02535169073515,0.4107142857142857,2.8260869565217392,0.375,2.9523809523809526,0.5714285714285714,2.5625,48,0.17857142857142858,0.42857142857142855,0.375,0.017857142857142856,1,0,0,0,0
APKL005035,3.8066624897703196,0.4,3.888888888888889,0.3333333333333333,3.2,0.5777777777777777,3.6923076923076925,41,0.044444444444444446,0.3333333333333333,0.5111111111111111,0.1111111111111111,1,0,0,0,0
APKL005036,3.6888794541139363,0.45,3.388888888888889,0.475,3.1578947368421053,0.575,1.7391304347826086,35,0.125,0.275,0.475,0.125,1,0,0,0,0
APKL005037,3.4657359027997265,0.375,2.8333333333333335,0.34375,3.5454545454545454,0.65625,3.0476190476190474,28,0.0,0.15625,0.75,0.09375,1,0,0,0,0
APKL005038,3.5553480614894135,0.2571428571428571,4.111111111111111,0.37142857142857144,3.5384615384615383,0.8285714285714286,2.5517241379310347,32,0.2,0.42857142857142855,0.34285714285714286,0.02857142857142857,1,0,0,0,0
APKL005048,2.302585092994046,0.3,4.0,0.4,5.25,0.9,1.0,9,0.2,0.0,0.8,0.0,1,0,0,0,0
APKL005050,5.313205979041787,0.014778325123152709,3.0,0.014778325123152709,2.3333333333333335,0.9852216748768473,1.325,103,0.3694581280788177,0.5812807881773399,0.04926108374384237,0.0,1,0,0,0,0
APKL005051,1.3862943611198906,1.0,2.5,0.5,2.5,0.0,0.0,4,0.0,0.0,0.0,1.0,1,0,0,0,0
APKL005052,2.3978952727983707,0.6363636363636364,4.0,0.36363636363636365,3.75,0.18181818181818182,1.5,7,0.2727272727272727,0.0,0.0,0.7272727272727273,1,0,0,0,0
APKL005053,2.70805020110221,0.3333333333333333,3.8,0.4666666666666667,3.2857142857142856,0.7333333333333333,1.8181818181818181,10,0.13333333333333333,0.0,0.0,0.8666666666666667,1,0,0,0,0
APKL005054,3.9318256327243257,0.23529411764705882,3.9166666666666665,0.39215686274509803,3.2,0.6666666666666666,1.2058823529411764,32,0.0392156862745098,0.0,0.0,0.9607843137254902,1,0,0,0,0
APKL005055,4.1588830833596715,0.328125,3.619047619047619,0.328125,3.619047619047619,0.625,1.525,40,0.015625,0.0,0.0,0.984375,1,0,0,0,0
APKL005056,3.4339872044851463,0.25806451612903225,2.5,0.3225806451612903,3.9,0.9032258064516129,2.892857142857143,24,0.03225806451612903,0.0,0.0,0.967741935483871,1,0,0,0,0
APKL005063,0.6931471805599453,1.0,3.5,0.5,3.0,0.5,5.0,2,0.0,0.0,0.0,1.0,1,0,0,0,0
APKL005067,0.0,1.0,1.0,1.0,2.0,1.0,10.0,1,0.0,0.0,0.0,1.0,1,0,0,0,0
APKL005278,3.295836866004329,0.14814814814814814,2.75,0.18518518518518517,2.0,1.0,3.6296296296296298,27,0.6296296296296297,0.25925925925925924,0.0,0.1111111111111111,1,0,0,0,0
APKL005284,4.663439094112067,0.04716981132075472,2.0,0.0660377358490566,6.428571428571429,0.9339622641509434,1.1919191919191918,86,0.49056603773584906,0.4056603773584906,0.07547169811320754,0.02830188679245283,1,0,0,0,0
APKL005300,4.02535169073515,0.14285714285714285,2.625,0.9285714285714286,6.384615384615385,0.17857142857142858,1.5,56,0.07142857142857142,0.375,0.26785714285714285,0.2857142857142857,1,0,0,0,0
APKL005307,5.8998973535824915,0.03287671232876712,2.4166666666666665,0.06027397260273973,6.909090909090909,0.9506849315068493,1.4265129682997117,162,0.5260273972602739,0.13972602739726028,0.0410958904109589,0.29315068493150687,1,0,0,0,0
APKL005330,1.9459101490553132,0.42857142857142855,3.6666666666666665,0.0,0.0,0.5714285714285714,1.0,7,0.0,0.14285714285714285,0.8571428571428571,0.0,1,0,0,0,0
APKL005331,0.6931471805599453,0.5,3.0,0.5,1.0,0.0,0.0,2,0.0,0.5,0.5,0.0,1,0,0,0,0
APKL005332,2.8903717578961645,0.16666666666666666,5.333333333333333,0.1111111111111111,3.5,0.8888888888888888,1.25,18,0.0,0.05555555555555555,0.7222222222222222,0.2222222222222222,1,0,0,0,0
APKL005334,3.1780538303479458,0.7083333333333334,2.588235294117647,0.75,3.5555555555555554,0.5416666666666666,2.3846153846153846,21,0.5,0.125,0.2916666666666667,0.08333333333333333,1,0,0,0,0
APKL005336,2.8903717578961645,0.6111111111111112,3.4545454545454546,0.5555555555555556,2.6,0.3888888888888889,2.857142857142857,18,0.3333333333333333,0.16666666666666666,0.2777777777777778,0.2222222222222222,1,0,0,0,0
APKL005344,2.4849066497880004,0.75,2.6666666666666665,0.3333333333333333,2.0,0.0,0.0,12,0.4166666666666667,0.5,0.08333333333333333,0.0,1,0,0,0,0
APKL005350,0.6931471805599453,0.0,0.0,0.0,0.0,1.0,1.5,2,0.0,0.0,0.0,1.0,1,0,0,0,0
APKL005356,2.6390573296152584,0.8571428571428571,3.25,0.5714285714285714,3.25,0.2857142857142857,1.5,14,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.21428571428571427,1,0,0,0,0
APKL005361,1.3862943611198906,0.5,4.0,1.0,2.75,1.0,2.25,3,0.5,0.0,0.0,0.5,1,0,0,0,0
APKL005362,1.0986122886681098,0.6666666666666666,3.5,0.6666666666666666,4.0,1.0,2.0,3,0.3333333333333333,0.0,0.0,0.6666666666666666,1,0,0,0,0
APKL005363,1.6094379124341003,0.6,2.3333333333333335,0.6,1.6666666666666667,0.4,2.0,5,0.0,0.0,0.8,0.2,1,0,0,0,0
APKL005364,2.1972245773362196,0.2222222222222222,2.5,0.6666666666666666,2.5,0.4444444444444444,2.0,8,0.0,0.5555555555555556,0.4444444444444444,0.0,1,0,0,0,0
APKL005376,1.3862943611198906,1.0,3.5,1.0,6.5,0.5,1.0,4,0.0,0.0,0.0,1.0,1,0,0,0,0
APKL005377,1.0986122886681098,0.3333333333333333,3.0,0.6666666666666666,7.0,0.0,0.0,3,0.0,0.0,0.0,1.0,1,0,0,0,0
APKL005378,0.6931471805599453,0.0,0.0,1.0,4.0,0.0,0.0,2,0.0,0.0,0.0,1.0,1,0,0,0,0
APKL005435,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0
APKL005436,1.3862943611198906,0.25,3.0,0.25,5.0,0.75,1.0,3,0.0,0.0,1.0,0.0,1,0,0,0,0
APKL005437,6.543911845564792,0.058992805755395686,2.1463414634146343,0.3381294964028777,4.659574468085107,0.7179856115107913,1.8356713426853708,345,0.3683453237410072,0.30935251798561153,0.11510791366906475,0.20719424460431654,1,0,0,0,0
APKL005438,4.7535901911063645,0.10344827586206896,2.9166666666666665,0.31896551724137934,5.405405405405405,0.6982758620689655,2.925925925925926,60,0.6551724137931034,0.25,0.08620689655172414,0.008620689655172414,1,0,0,0,0
APKL005444,3.6109179126442243,0.10810810810810811,2.75,0.10810810810810811,2.75,0.8918918918918919,2.0303030303030303,22,0.02702702702702703,0.08108108108108109,0.6486486486486487,0.24324324324324326,1,0,0,0,0
APKL005447,2.5649493574615367,0.23076923076923078,3.0,0.23076923076923078,5.666666666666667,0.9230769230769231,3.4166666666666665,11,0.0,0.0,1.0,0.0,1,0,0,0,0
APKL005497,4.605170185988092,0.26,2.230769230769231,0.34,5.352941176470588,0.67,1.3432835820895523,81,0.32,0.4,0.02,0.26,1,0,0,0,0
APKL005502,2.772588722239781,0.5,3.75,0.625,4.1,0.75,2.1666666666666665,14,0.0625,0.0,0.4375,0.5,1,0,0,0,0
APKL005505,3.8918202981106265,0.2653061224489796,2.4615384615384617,0.30612244897959184,3.7333333333333334,0.8367346938775511,2.2195121951219514,42,0.5102040816326531,0.3877551020408163,0.061224489795918366,0.04081632653061224,1,0,0,0,0
APKL005506,3.9512437185814275,0.15384615384615385,2.5,0.23076923076923078,4.0,0.8846153846153846,3.4130434782608696,39,0.5,0.25,0.21153846153846154,0.038461538461538464,1,0,0,0,0
APKL005508,3.4011973816621555,0.36666666666666664,2.1818181818181817,0.36666666666666664,3.5454545454545454,0.7666666666666667,2.4782608695652173,27,0.5,0.43333333333333335,0.03333333333333333,0.03333333333333333,1,0,0,0,0
APKL005509,3.5263605246161616,0.17647058823529413,3.0,0.20588235294117646,4.714285714285714,0.9411764705882353,3.875,25,0.5294117647058824,0.4117647058823529,0.029411764705882353,0.029411764705882353,1,0,0,0,0
APKL005510,4.382026634673881,0.0125,4.0,0.925,5.6891891891891895,0.2875,1.0869565217391304,25,0.0,1.0,0.0,0.0,1,0,0,0,0
APKL005511,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0
APKL005512,1.3862943611198906,0.5,1.0,0.5,2.0,1.0,5.5,3,0.75,0.25,0.0,0.0,1,0,0,0,0
APKL005513,1.6094379124341003,0.8,3.75,0.8,3.75,0.2,2.0,5,0.0,0.0,0.0,1.0,1,0,0,0,0
APKL005514,1.6094379124341003,0.8,1.25,0.6,1.6666666666666667,0.0,0.0,5,0.4,0.0,0.0,0.6,1,0,0,0,0
APKL005516,2.70805020110221,0.3333333333333333,2.4,0.26666666666666666,2.5,0.8,3.4166666666666665,13,0.8666666666666667,0.06666666666666667,0.0,0.06666666666666667,1,0,0,0,0
APKL005543,1.0986122886681098,0.6666666666666666,1.5,1.0,3.6666666666666665,0.0,0.0,3,0.0,1.0,0.0,0.0,1,0,0,0,0
APKL005545,4.61512051684126,0.12871287128712872,2.230769230769231,0.12871287128712872,6.384615384615385,0.8316831683168316,1.1785714285714286,85,0.297029702970297,0.3465346534653465,0.0297029702970297,0.32673267326732675,1,0,0,0,0
APKL005578,4.605170185988092,0.21,2.380952380952381,0.29,7.379310344827586,0.7,1.457142857142857,59,0.24,0.35,0.07,0.34,1,0,0,0,0
APKL005622,3.4339872044851463,0.25806451612903225,2.25,0.2903225806451613,3.888888888888889,0.9032258064516129,12.785714285714286,29,0.41935483870967744,0.25806451612903225,0.0967741935483871,0.22580645161290322,1,0,0,0,0
APKL005623,3.1354942159291497,0.5652173913043478,3.6153846153846154,0.4782608695652174,2.0,0.34782608695652173,2.5,22,0.17391304347826086,0.782608695652174,0.043478260869565216,0.0,1,0,0,0,0
APKL005624,3.9318256327243257,0.8235294117647058,1.7380952380952381,0.5882352941176471,2.9,0.6470588235294118,2.090909090909091,35,0.5686274509803921,0.37254901960784315,0.0,0.058823529411764705,1,0,0,0,0
APKL005629,1.3862943611198906,0.25,2.0,1.0,3.75,0.5,8.0,4,0.5,0.5,0.0,0.0,1,0,0,0,0
APKL005630,1.0986122886681098,0.3333333333333333,1.0,1.0,4.333333333333333,1.0,8.333333333333334,2,1.0,0.0,0.0,0.0,1,0,0,0,0
APKL005671,2.4849066497880004,0.5833333333333334,2.5714285714285716,0.5,2.3333333333333335,0.16666666666666666,1.0,11,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.3333333333333333,1,0,0,0,0
APKL005672,4.418840607796598,0.5421686746987951,3.8444444444444446,0.4578313253012048,3.3157894736842106,0.4578313253012048,1.605263157894737,74,0.2891566265060241,0.2891566265060241,0.14457831325301204,0.27710843373493976,1,0,0,0,0
APKL005673,3.6375861597263857,0.34210526315789475,2.1538461538461537,0.3157894736842105,4.083333333333333,0.6842105263157895,2.3846153846153846,34,0.10526315789473684,0.07894736842105263,0.42105263157894735,0.39473684210526316,1,0,0,0,0
APKL005674,1.9459101490553132,0.8571428571428571,2.6666666666666665,0.42857142857142855,1.6666666666666667,0.0,0.0,7,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,1,0,0,0,0
APKL005675,3.713572066704308,0.7560975609756098,3.064516129032258,0.43902439024390244,2.611111111111111,0.21951219512195122,1.5555555555555556,41,0.2926829268292683,0.34146341463414637,0.14634146341463414,0.21951219512195122,1,0,0,0,0
APKL005676,4.605170185988092,0.49,3.0816326530612246,0.52,3.269230769230769,0.46,1.6956521739130435,86,0.38,0.2,0.29,0.13,1,0,0,0,0
APKL005678,5.117993812416755,0.03592814371257485,2.6666666666666665,0.059880239520958084,3.6,0.9520958083832335,1.4088050314465408,147,0.3712574850299401,0.4251497005988024,0.15568862275449102,0.04790419161676647,1,0,0,0,0
APKL005691,1.0986122886681098,0.0,0.0,0.0,0.0,1.0,2.6666666666666665,3,0.0,0.0,1.0,0.0,1,0,0,0,0
APKL005695,4.406719247264253,0.1951219512195122,2.375,0.2073170731707317,5.823529411764706,0.8170731707317073,1.1343283582089552,68,0.4634146341463415,0.4146341463414634,0.08536585365853659,0.036585365853658534,1,0,0,0,0
APKL005696,1.3862943611198906,0.75,2.6666666666666665,1.0,5.25,0.25,2.0,4,1.0,0.0,0.0,0.0,1,0,0,0,0
APKL005716,5.0369526024136295,0.487012987012987,3.2133333333333334,0.33116883116883117,3.627450980392157,0.512987012987013,1.6708860759493671,114,0.16883116883116883,0.35714285714285715,0.2987012987012987,0.17532467532467533,1,0,0,0,0
APKL005717,4.820281565605037,0.3629032258064516,3.1555555555555554,0.24193548387096775,3.1,0.6451612903225806,1.6,94,0.4838709677419355,0.3225806451612903,0.08064516129032258,0.11290322580645161,1,0,0,0,0
APKL005718,4.564348191467836,0.40625,3.3846153846153846,0.34375,3.121212121212121,0.65625,2.4603174603174605,78,0.3645833333333333,0.22916666666666666,0.22916666666666666,0.17708333333333334,1,0,0,0,0
APKL005719,4.77912349311153,0.24369747899159663,3.310344827586207,0.2857142857142857,3.323529411764706,0.7815126050420168,2.795698924731183,99,0.3949579831932773,0.35294117647058826,0.058823529411764705,0.19327731092436976,1,0,0,0,0
APKL005720,2.0794415416798357,0.5,2.25,0.5,4.0,0.75,3.0,7,0.625,0.25,0.125,0.0,1,0,0,0,0
APKL005721,0.6931471805599453,0.5,4.0,0.5,3.0,0.5,2.0,2,0.0,0.0,1.0,0.0,1,0,0,0,0
APKL005722,4.890349128221754,0.12030075187969924,2.625,0.12030075187969924,2.75,0.8796992481203008,1.4871794871794872,99,0.3233082706766917,0.21804511278195488,0.3533834586466165,0.10526315789473684,1,0,0,0,0
APKL005752,2.9444389791664403,0.6842105263157895,3.5384615384615383,0.631578947368421,3.0,0.47368421052631576,5.444444444444445,19,0.15789473684210525,0.21052631578947367,0.47368421052631576,0.15789473684210525,1,0,0,0,0
APKL005755,2.302585092994046,0.8,3.375,0.7,3.2857142857142856,0.9,5.0,10,0.4,0.2,0.0,0.4,1,0,0,0,0
APKL005758,4.564348191467836,0.11458333333333333,2.5454545454545454,0.11458333333333333,3.5454545454545454,0.9166666666666666,2.7613636363636362,83,0.1875,0.3333333333333333,0.21875,0.2604166666666667,1,0,0,0,0
