SKU,Lines,LooseUOH1Lines,UOH1perLine,FullUOH2Lines,UOH2perLine,FullUOH3Lines,UOH3perLine,ShipDate,A,C,M,P,R,1,2,3,4,A_oca,P_oca,C_oca,R_oca,M_oca,EUC,MIL,OLD,19_cluster,19_of,16_cluster,16_of,17_cluster,17_of,22_cluster,22_of,24_cluster,24_of,20_cluster,20_of
AGAL005622,8,0.0,0.0,0.0,0.0,1.0,3.25,4,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.5187492591758989,,,,,,,,,,
AGAL005634,9,0.0,0.0,0.0,0.0,1.0,2.6666666666666665,2,1,0,0,0,0,0.0,1.0,0.0,0.0,0.8354430379746836,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.2939942816710575,0.0,1.0439559213679415,,,,,,,,
AGAL005640,45,0.4666666666666667,3.8095238095238093,0.6,3.1481481481481484,0.7777777777777778,2.142857142857143,41,1,0,0,0,0,0.4222222222222222,0.1111111111111111,0.08888888888888889,0.37777777777777777,0.8782816229116945,0.12171837708830549,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0136994832530626,0.0,1.0288382644597682,,,,,,,,
AGAL005641,83,0.3614457831325301,3.3,0.40963855421686746,3.0588235294117645,0.6867469879518072,2.0,75,1,0,0,0,0,0.30120481927710846,0.27710843373493976,0.04819277108433735,0.37349397590361444,0.8690476190476191,0.11011904761904762,0.019345238095238096,0.0,0.001488095238095238,4.0,0.0,79.0,-1.0,1.3242985273404702,0.0,1.486037025111869,0.0,1.0651145379437306,0.0,1.0,0.0,1.0,0.0,1.0
AGAL005647,124,0.18548387096774194,2.4782608695652173,0.22580645161290322,6.857142857142857,0.8790322580645161,2.7339449541284404,109,1,0,0,0,0,0.3629032258064516,0.29838709677419356,0.14516129032258066,0.1935483870967742,0.9173826834104428,0.07931262392597488,0.0013218770654329147,0.0006609385327164573,0.0013218770654329147,4.0,0.0,120.0,0.0,1.3499848230134592,0.0,1.5300869153099508,0.0,1.0296427323566277,0.0,0.999542297524109,0.0,1.0410399670405677,0.0,0.9958298746291554
AGAL005648,158,0.2088607594936709,2.696969696969697,0.23417721518987342,5.756756756756757,0.879746835443038,2.8633093525179856,144,1,0,0,0,0,0.27848101265822783,0.2468354430379747,0.2088607594936709,0.26582278481012656,0.9152173913043479,0.08260869565217391,0.0005434782608695652,0.0010869565217391304,0.0005434782608695652,10.0,1.0,147.0,0.0,1.0975374545924166,0.0,1.184856765085094,0.0,1.6438979199715757,0.0,1.277663352632383,0.0,1.575036112016217,0.0,1.2651859959764546
AGAL005650,6,1.0,2.6666666666666665,0.6666666666666666,3.25,0.16666666666666666,1.0,6,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0456613949760527,,,,,,,,,,
AGAL005651,11,0.36363636363636365,3.0,0.36363636363636365,3.0,0.7272727272727273,3.125,11,1,0,0,0,0,0.7272727272727273,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0023650252932057,0.0,1.2686612553682082,,,,,,,,
AGAL005654,24,0.3333333333333333,2.0,0.5416666666666666,2.5384615384615383,0.6666666666666666,3.1875,20,1,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.0,2.0,0.0,22.0,-2.0,2.1737401804830156,-2.0,2.112851567917436,,,,,,,,
AGAL005655,3,0.6666666666666666,2.5,1.0,3.6666666666666665,1.0,3.0,3,1,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.9797731662929277,0.0,1.0192754053607072,,,,,,,,
AGAL005656,1,1.0,3.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.7631578947368421,0.23684210526315788,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1258235146309168,-2.0,2.5144383608579632,,,,,,,,
AGAL005657,1,1.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,1.0,0.0,0.0,0.6470588235294118,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9488856501924413,0.0,0.9557855169015905,,,,,,,,
AGAL005658,1,1.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
AGAL005660,56,0.42857142857142855,3.5833333333333335,0.39285714285714285,2.6363636363636362,0.7142857142857143,1.875,49,1,0,0,0,0,0.25,0.25,0.125,0.375,0.8385650224215246,0.14349775784753363,0.01569506726457399,0.0,0.002242152466367713,2.0,0.0,54.0,-1.0,1.3376509715752476,-1.0,1.557751628896534,0.0,1.0175122214093442,0.0,0.9967752522633138,0.0,1.000425930502249,0.0,0.9966784540114787
AGAL005661,46,0.34782608695652173,3.8125,0.41304347826086957,4.315789473684211,0.7608695652173914,2.4857142857142858,39,1,0,0,0,0,0.2826086956521739,0.21739130434782608,0.08695652173913043,0.41304347826086957,0.8753462603878116,0.11357340720221606,0.00554016620498615,0.0,0.00554016620498615,1.0,0.0,45.0,0.0,1.0025551902726957,0.0,1.0816170868547466,0.0,0.9747598004355792,0.0,0.9287508498513185,0.0,1.0,0.0,0.9747598004354389
AGAL005662X,1,1.0,4.0,1.0,6.0,1.0,3.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3283065290269485,,,,,,,,,,
AGAL005663X,1,1.0,2.0,1.0,5.0,1.0,4.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
AGAL005664,1,1.0,3.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
AGAL005664X,2,0.5,6.0,0.0,0.0,1.0,6.0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
AGAL005665X,1,1.0,3.0,1.0,4.0,1.0,1.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0076190476064508,,,,,,,,,,
AGAL005666,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,
AGAL005667,39,0.07692307692307693,3.0,0.07692307692307693,4.0,1.0,11.025641025641026,18,1,0,0,0,0,0.07692307692307693,0.0,0.23076923076923078,0.6923076923076923,0.9423076923076923,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.8212943820399936,0.0,0.9691046354616782,,,,,,,,
AGAL005668,423,0.12056737588652482,2.3137254901960786,0.5673758865248227,3.2291666666666665,0.46335697399527187,1.8418367346938775,191,1,0,0,0,0,0.41843971631205673,0.2293144208037825,0.23167848699763594,0.12056737588652482,0.8309430682312038,0.14950021729682747,0.01086484137331595,0.0021729682746631897,0.00651890482398957,81.0,1.0,341.0,0.0,1.349695150231151,-1.0,1.1376885811102944,0.0,1.0124293307380345,0.0,0.9613515100506982,0.0,1.0310416622302356,0.0,1.0034322966881635
AGAL005669,39,0.4358974358974359,2.235294117647059,0.46153846153846156,4.833333333333333,0.9487179487179487,4.837837837837838,37,1,0,0,0,0,0.2564102564102564,0.3076923076923077,0.15384615384615385,0.28205128205128205,0.9326424870466321,0.02072538860103627,0.02072538860103627,0.015544041450777202,0.010362694300518135,2.0,0.0,37.0,-1.0,1.2073540735799313,-1.0,1.1645548953517089,0.0,1.8964997718016925,0.0,1.0932534617052907,-1.0,1.0552284947059885,0.0,1.0791324366390038
AGAL005670,121,0.4462809917355372,2.759259259259259,0.2975206611570248,3.4722222222222223,0.6198347107438017,2.0933333333333333,77,1,0,0,0,0,0.5537190082644629,0.008264462809917356,0.0,0.4380165289256198,0.8681214421252372,0.1204933586337761,0.0018975332068311196,0.0009487666034155598,0.008538899430740038,24.0,0.0,97.0,0.0,1.3079994903429049,0.0,1.5636261627089332,0.0,1.0047849872771306,0.0,1.1429010101028738,0.0,0.9923634594706684,0.0,1.1077817042308555
AGAL005670X,1,1.0,5.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
AGAL005671,189,0.30158730158730157,3.245614035087719,0.3333333333333333,3.1904761904761907,0.7777777777777778,2.421768707482993,126,1,0,0,0,0,0.38095238095238093,0.24867724867724866,0.047619047619047616,0.32275132275132273,0.8689320388349514,0.1256742179072276,0.003236245954692557,0.0005393743257820927,0.0016181229773462784,19.0,0.0,170.0,-2.0,10.276486088957602,0.0,1.4626070971520178,0.0,1.0359581488560428,0.0,0.9847391694744523,0.0,0.9910622641730764,0.0,0.9939044695902896
AGAL005671X,1,1.0,2.0,1.0,2.0,1.0,2.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.178569667311585,,,,,,,,,,
AGAL005672,254,0.28346456692913385,3.0972222222222223,0.23622047244094488,3.1333333333333333,0.7716535433070866,3.6377551020408165,160,1,0,0,0,0,0.3661417322834646,0.2952755905511811,0.07874015748031496,0.25984251968503935,0.8475395430579965,0.14191564147627417,0.007908611599297012,0.0026362038664323375,0.0,21.0,1.0,232.0,0.0,0.9596432421620633,0.0,0.9605978235747404,0.0,1.137423516047064,0.0,1.1014796955542843,0.0,1.2155347126437774,0.0,1.1504413101194992
AGAL005673,185,0.25405405405405407,3.106382978723404,0.24864864864864866,4.195652173913044,0.7675675675675676,2.3098591549295775,108,1,0,0,0,0,0.3621621621621622,0.34594594594594597,0.17297297297297298,0.11891891891891893,0.8800505050505051,0.10479797979797979,0.010732323232323232,0.0025252525252525255,0.001893939393939394,8.0,0.0,177.0,0.0,1.033802125559876,0.0,1.049150917920168,0.0,1.0389781264730356,0.0,0.99392159226337,0.0,0.9960233063545939,0.0,1.0046971609215742
AGAL005674,303,0.24752475247524752,3.32,0.22442244224422442,3.1176470588235294,0.858085808580858,2.623076923076923,174,1,0,0,0,0,0.3795379537953795,0.2838283828382838,0.11551155115511551,0.22112211221122113,0.8607281724991163,0.13396960056557086,0.003181336161187699,0.0010604453870625664,0.0010604453870625664,14.0,0.0,289.0,0.0,0.9729180364498122,0.0,1.4172175073692874,0.0,1.017560175593591,0.0,1.3488654994863276,0.0,1.3224466935823613,0.0,1.4429890828003082
AGAL005675,248,0.22983870967741934,2.8771929824561404,0.2620967741935484,3.7846153846153845,0.8387096774193549,4.966346153846154,149,1,0,0,0,0,0.32661290322580644,0.2782258064516129,0.13306451612903225,0.2620967741935484,0.8756417569880205,0.11351968054763263,0.009697661152310326,0.0005704506560182544,0.0005704506560182544,3.0,0.0,245.0,0.0,1.0756414982078257,0.0,1.5459278380366581,0.0,1.1120941130318893,0.0,1.473964056958954,0.0,1.5868439248081987,0.0,1.6133840014296876
AGAL005675X,3,0.3333333333333333,1.0,0.3333333333333333,3.0,0.6666666666666666,21.0,3,1,0,0,0,0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.017759346824909,,,,,,,,,,
AGAL005676,22,0.18181818181818182,1.75,0.18181818181818182,3.0,0.7727272727272727,3.411764705882353,20,1,0,0,0,0,0.0,0.18181818181818182,0.4090909090909091,0.4090909090909091,0.8366336633663366,0.09405940594059406,0.054455445544554455,0.01485148514851485,0.0,0.0,0.0,22.0,-1.0,1.0012602455032196,-1.0,1.0386277246018047,0.0,0.9764138687812055,0.0,1.0324327248019216,-1.0,1.0214872557559698,0.0,1.0043849051169507
AGAL005677,32,0.4375,2.5714285714285716,0.28125,2.6666666666666665,0.71875,3.1739130434782608,26,1,0,0,0,0,0.0625,0.21875,0.34375,0.375,0.9251700680272109,0.07142857142857142,0.0,0.0,0.003401360544217687,0.0,0.0,32.0,0.0,1.1471120825575016,0.0,1.099615398524324,,,0.0,1.0025518592429894,0.0,1.0121911362512663,,
AGAL005678,49,0.24489795918367346,2.9166666666666665,0.22448979591836735,2.6363636363636362,0.8571428571428571,3.4047619047619047,42,1,0,0,0,0,0.04081632653061224,0.2653061224489796,0.32653061224489793,0.3673469387755102,0.8831168831168831,0.08766233766233766,0.02922077922077922,0.0,0.0,0.0,0.0,49.0,-1.0,1.0493585261251979,-1.0,0.9724201182683343,0.0,0.9669997641827675,0.0,0.9883897104998092,0.0,0.9097965962609113,0.0,0.9708632869819788
AGAL005679,8,0.125,4.0,0.25,8.0,0.875,5.571428571428571,5,1,0,0,0,0,0.0,0.0,0.0,1.0,0.7888888888888889,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,8.0,-2.0,3.1935045852585717,0.0,0.9433915645427527,,,,,,,,
AGAL005680,5,0.0,0.0,0.2,7.0,0.8,2.0,5,1,0,0,0,0,0.0,0.0,0.0,1.0,0.7272727272727273,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9516735274722494,,,,,,,,,,
AGAL005681,3,0.3333333333333333,1.0,0.6666666666666666,6.0,0.6666666666666666,1.5,3,1,0,0,0,0,0.0,0.0,0.0,1.0,0.8275862068965517,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0096826632009654,0.0,0.9763691982859861,,,,,,,,
AGAL005682,2,0.0,0.0,0.5,3.0,0.5,3.0,2,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
AGAL005683,1,1.0,5.0,1.0,3.0,0.0,0.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
AGAL005684,3,0.6666666666666666,3.5,1.0,3.3333333333333335,0.6666666666666666,8.5,3,1,0,0,0,0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,4.338646157034678,0.0,0.9784288547022824,,,,,,,,
AGAL005685,4,0.5,1.0,0.5,1.5,0.75,3.6666666666666665,4,1,0,0,0,0,0.0,1.0,0.0,0.0,0.7647058823529411,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,2.7204442679033463,0.0,1.0,,,,,,,,
AGAL005686,5,0.4,3.5,0.4,4.5,0.4,1.5,5,1,0,0,0,0,0.0,1.0,0.0,0.0,0.8260869565217391,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.1937516239867825,-2.0,2.0875800117394525,,,,,,,,
AGAL005687,23,0.17391304347826086,3.0,0.21739130434782608,5.4,0.9130434782608695,6.095238095238095,20,1,0,0,0,0,0.043478260869565216,0.9565217391304348,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,23.0,-2.0,2.1497200032756263,-2.0,49.70123054770112,,,,,,,,
AGAL005688,39,0.15384615384615385,1.8333333333333333,0.15384615384615385,4.0,0.9487179487179487,5.918918918918919,25,1,0,0,0,0,0.1282051282051282,0.8717948717948718,0.0,0.0,0.7931034482758621,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,39.0,-2.0,2.2279745196736482,0.0,1.011375659581255,,,,,,,,
AGAL005689,1,1.0,2.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
AGAL005690X,4,0.0,0.0,0.0,0.0,1.0,10.0,4,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0493392070556298,,,,,,,,,,
AGAL005691X,2,0.0,0.0,0.5,1.0,1.0,7.5,2,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0362379661501644,,,,,,,,,,
AGAL005692,1,0.0,0.0,0.0,0.0,1.0,2.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
AGAL005692X,6,0.5,3.6666666666666665,0.5,2.0,1.0,5.666666666666667,6,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2901831055297532,,,,,,,,,,
AGAL005693X,12,0.4166666666666667,3.8,0.4166666666666667,2.0,1.0,5.916666666666667,11,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.6283713024051223,,,,,,,,,,
AGAL005694,5,0.8,3.0,1.0,3.0,0.4,7.0,4,1,0,0,0,0,0.2,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,0.0,1.1017191636274704,,,,,,,,
AGAL005694X,5,0.6,3.3333333333333335,0.6,1.6666666666666667,1.0,4.6,4,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.5360471614742224,,,,,,,,,,
AGAL005695,2,0.5,3.0,0.5,5.0,1.0,1.5,2,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.178925918425039,,,,,,,,,,
AGAL005695X,6,0.3333333333333333,5.5,0.3333333333333333,3.0,1.0,4.833333333333333,5,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.9971242164880065,,,,,,,,,,
AGAL005696X,11,0.45454545454545453,4.6,0.5454545454545454,3.8333333333333335,1.0,9.181818181818182,11,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,,,,,,,,,,
AGAL005697,1,0.0,0.0,0.0,0.0,1.0,2.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
AGAL005697X,4,0.5,3.0,0.25,1.0,1.0,3.5,3,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.197495527766863,,,,,,,,,,
AGAL005698,1,1.0,4.0,1.0,5.0,1.0,3.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0836237767633228,,,,,,,,,,
AGAL005698X,3,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,2.5,3,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.2734217809271398,,,,,,,,,,
AGAL005699,3,0.3333333333333333,1.0,0.6666666666666666,4.0,1.0,4.0,3,1,0,0,0,0,0.0,0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0806881347722088,,,,,,,,,,
AGAL005700X,5,0.8,2.5,0.6,4.333333333333333,1.0,8.2,4,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.980088663434745,,,,,,,,,,
AGAL005701,2,1.0,3.0,0.5,2.0,0.5,3.0,2,1,0,0,0,0,0.0,0.5,0.0,0.5,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.2170943402717553,0.0,1.0000092013984145,,,,,,,,
AGAL005701X,11,0.2727272727272727,3.3333333333333335,0.6363636363636364,2.7142857142857144,1.0,10.454545454545455,7,1,0,0,0,0,0.36363636363636365,0.0,0.0,0.6363636363636364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0027835240335465,0.0,0.9959086799423794,,,,,,,,
AGAL005702,1,1.0,5.0,1.0,3.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
AGAL005702X,3,0.3333333333333333,3.0,1.0,3.3333333333333335,1.0,16.0,3,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9611638094615647,,,,,,,,,,
AGAL005703,1,0.0,0.0,1.0,1.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
AGAL005737,86,0.23255813953488372,2.65,0.2441860465116279,4.0,0.872093023255814,6.426666666666667,63,1,0,0,0,0,0.38372093023255816,0.1744186046511628,0.16279069767441862,0.27906976744186046,0.8239202657807309,0.1760797342192691,0.0,0.0,0.0,0.0,0.0,86.0,-2.0,3.0239579934450225,0.0,1.0496424426671678,,,,,0.0,1.001568627453937,,
AGAL005738,30,0.4,2.0,0.23333333333333334,3.4285714285714284,0.7,2.857142857142857,26,1,0,0,0,0,0.36666666666666664,0.3333333333333333,0.2,0.1,0.8538461538461538,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.9796397923150009,0.0,0.9841442908828366,,,,,,,,
AGAL005739,36,0.4444444444444444,3.3125,0.7222222222222222,2.6538461538461537,0.3055555555555556,2.3636363636363638,28,1,0,0,0,0,0.5,0.027777777777777776,0.3888888888888889,0.08333333333333333,0.8942307692307693,0.10576923076923077,0.0,0.0,0.0,4.0,0.0,32.0,0.0,1.0510587487132568,0.0,1.3655425596750188,,,,,,,,
AGAL005740,117,0.18803418803418803,2.909090909090909,0.21367521367521367,3.56,0.9914529914529915,14.232758620689655,94,1,0,0,0,0,0.26495726495726496,0.3504273504273504,0.19658119658119658,0.18803418803418803,1.0,0.0,0.0,0.0,0.0,18.0,0.0,99.0,0.0,1.5973710565233838,0.0,1.0463271893225188,,,,,,,,
AGAL005741,34,0.3235294117647059,2.6363636363636362,0.38235294117647056,3.230769230769231,0.9705882352941176,10.93939393939394,30,1,0,0,0,0,0.14705882352941177,0.5,0.0,0.35294117647058826,1.0,0.0,0.0,0.0,0.0,8.0,0.0,26.0,0.0,1.0714254384588915,0.0,0.9779451808626385,,,,,,,,
AGAL005742,30,0.1,3.0,0.13333333333333333,3.25,0.9333333333333333,2.607142857142857,15,1,0,0,0,0,0.06666666666666667,0.43333333333333335,0.5,0.0,0.9625,0.0375,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.4395088722693292,0.0,1.5725554706008462,,,,,,,,
AGAL005743,17,0.17647058823529413,2.6666666666666665,0.11764705882352941,2.0,0.8823529411764706,2.4,11,1,0,0,0,0,0.7058823529411765,0.29411764705882354,0.0,0.0,0.8939393939393939,0.10606060606060606,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.018963268715988,0.0,1.0343802886132516,,,,,,,,
AGAL005744,202,0.22772277227722773,3.652173913043478,0.5297029702970297,4.355140186915888,0.7623762376237624,6.422077922077922,129,1,0,0,0,0,0.2871287128712871,0.1485148514851485,0.22772277227722773,0.33663366336633666,0.8911319394376351,0.10237923576063446,0.003604902667627974,0.0014419610670511895,0.0014419610670511895,3.0,0.0,199.0,0.0,1.0524537413085282,0.0,1.2174091205292714,0.0,0.9616686833461026,0.0,1.0849540830370952,0.0,1.2277969721070652,0.0,1.1452256191618706
AGAL005746,102,0.3137254901960784,3.28125,0.5784313725490197,3.2033898305084745,0.8333333333333334,5.188235294117647,88,1,0,0,0,0,0.13725490196078433,0.3137254901960784,0.29411764705882354,0.2549019607843137,0.9014598540145985,0.08394160583941605,0.0072992700729927005,0.0036496350364963502,0.0036496350364963502,4.0,0.0,98.0,0.0,1.056541890406241,-1.0,0.987660313872279,0.0,1.0,0.0,0.991128469326924,0.0,1.0,0.0,0.9757934789978087
AGAL005746X,2,1.0,3.0,1.0,2.5,1.0,2.0,2,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,
AGAL005747,13,0.0,0.0,0.46153846153846156,1.6666666666666667,1.0,10.461538461538462,13,1,0,0,0,0,0.0,0.15384615384615385,0.3076923076923077,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0425985110325355,0.0,1.2347037629199717,,,,,,,,
AGAL005748,42,0.047619047619047616,4.0,0.42857142857142855,6.0,0.7142857142857143,1.4,33,1,0,0,0,0,0.0,0.0,0.0,1.0,0.8864306784660767,0.11356932153392331,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0264778576900309,0.0,1.0741826611494099,,,,,,,,
AGAL005750,42,0.047619047619047616,3.0,0.07142857142857142,4.0,0.9523809523809523,1.275,36,1,0,0,0,0,0.023809523809523808,0.0,0.0,0.9761904761904762,0.9276410998552822,0.0723589001447178,0.0,0.0,0.0,0.0,0.0,42.0,0.0,1.019462090208457,0.0,0.9804749487318578,,,,,,,,
AGAL005751,6,0.5,3.0,0.6666666666666666,3.25,0.8333333333333334,1.6,6,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-2.0,2.0929363358604864,,,,,,,,,,
AGAL005811,22,0.5,3.909090909090909,0.5454545454545454,3.5,0.8636363636363636,4.631578947368421,21,1,0,0,0,0,0.2727272727272727,0.2727272727272727,0.3181818181818182,0.13636363636363635,0.9057971014492754,0.08695652173913043,0.0,0.0,0.007246376811594203,1.0,0.0,21.0,0.0,0.9858288071173884,0.0,1.196929313284115,,,0.0,1.0725605107622622,0.0,1.0785506760947245,,
AGAL005811X,1,1.0,2.0,1.0,1.0,0.0,0.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
AGAL005812,2,0.5,4.0,1.0,3.5,0.0,0.0,2,1,0,0,0,0,0.0,0.5,0.5,0.0,0.9523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.061915921867913,0.0,1.0,,,,,,,,
AGAL005813X,3,0.6666666666666666,1.5,0.6666666666666666,1.5,1.0,8.666666666666666,3,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.1021350308186553,,,,,,,,,,
AGAL005826,7,0.42857142857142855,2.3333333333333335,0.42857142857142855,1.6666666666666667,0.8571428571428571,3.1666666666666665,5,1,0,0,0,0,0.0,0.0,1.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0019660179222627,,,,,,,,,,
AGAL005830,2,0.5,2.0,0.5,4.0,1.0,3.5,1,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.2042484410220322,,,,,,,,,,
