SKU,Lines,LooseUOH1Lines,UOH1perLine,FullUOH2Lines,UOH2perLine,FullUOH3Lines,UOH3perLine,ShipDate,A,C,M,P,R,1,2,3,4,A_oca,P_oca,C_oca,R_oca,M_oca,EUC,MIL,OLD,36_cluster,36_of,42_cluster,42_of,46_cluster,46_of,50_cluster,50_of,39_cluster,39_of,44_cluster,44_of
AOFU005383,250,0.292,3.1506849315068495,0.516,3.511627906976744,0.556,2.035971223021583,165,1,0,0,0,0,0.364,0.056,0.088,0.492,0.817752596789424,0.17847025495750707,0.0,0.0,0.003777148253068933,235.0,0.0,15.0,0.0,1.01159142502045,0.0,1.02150793650788,0.0,1.1522339140219646,0.0,1.028398692811825,0.0,0.9900619236089842,0.0,1.0125924318043864
AOFU005384,238,0.3445378151260504,3.182926829268293,0.5294117647058824,2.7222222222222223,0.5126050420168067,1.5737704918032787,157,1,0,0,0,0,0.3277310924369748,0.08823529411764706,0.1134453781512605,0.47058823529411764,0.8107066381156317,0.1880085653104925,0.0,0.0,0.001284796573875803,212.0,0.0,26.0,0.0,1.030959595510634,0.0,1.1302371541504197,0.0,1.1154505024078225,0.0,1.130237154150318,0.0,0.9861182791273203,0.0,0.990624960072758
AOFU005385,363,0.2865013774104683,3.3461538461538463,0.4820936639118457,3.2742857142857145,0.6253443526170799,2.2246696035242293,198,1,0,0,0,0,0.35537190082644626,0.046831955922865015,0.12947658402203857,0.46831955922865015,0.8436363636363636,0.155702479338843,0.0,0.0,0.0006611570247933885,342.0,0.0,21.0,0.0,0.9212333852761538,0.0,0.9938674729801648,0.0,1.1292296628486294,0.0,0.9765762449099501,0.0,1.1813946248891534,0.0,1.1011612022388115
AOFU005386,404,0.2376237623762376,3.6875,0.3886138613861386,3.484076433121019,0.6806930693069307,1.9963636363636363,217,1,0,0,0,0,0.3886138613861386,0.06435643564356436,0.10643564356435643,0.4405940594059406,0.8217522658610272,0.17522658610271905,0.0,0.0,0.0030211480362537764,385.0,0.0,19.0,0.0,1.065193914995961,0.0,1.2670939433654902,0.0,1.136521230712519,0.0,1.2670939433648332,0.0,0.9997902480644104,0.0,1.0
AOFU005386X,3,0.3333333333333333,2.0,0.3333333333333333,3.0,1.0,2.0,3,1,0,0,0,0,0.0,0.0,0.0,1.0,0.9696969696969697,0.030303030303030304,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,0.0,1.1880103480991988,0.0,1.2652211829229925
AOFU005387,37,0.2702702702702703,4.5,0.40540540540540543,4.466666666666667,0.7837837837837838,1.9655172413793103,31,1,0,0,0,0,0.5945945945945946,0.0,0.0,0.40540540540540543,0.8550185873605948,0.1449814126394052,0.0,0.0,0.0,35.0,0.0,2.0,0.0,0.9809243085185109,,,0.0,1.1717153738166262,,,0.0,0.9553770563198505,0.0,1.112556375200727
AOFU005390,6,0.16666666666666666,1.0,0.6666666666666666,6.0,0.16666666666666666,1.0,6,1,0,0,0,0,0.0,0.0,0.0,1.0,0.6551724137931034,0.3448275862068966,0.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,0.0,1.0,0.0,0.9949568017642694
AOFU005398,92,0.10869565217391304,3.2,0.17391304347826086,5.5,0.8804347826086957,1.271604938271605,57,1,0,0,0,0,0.4891304347826087,0.3695652173913043,0.0,0.14130434782608695,0.9372822299651568,0.05749128919860627,0.005226480836236934,0.0,0.0,81.0,0.0,11.0,0.0,1.0352834874427306,,,0.0,1.0123740934774825,,,0.0,1.1057351760311156,0.0,1.2802087792316499
AOFU005407,1,1.0,8.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,
AOFU005663,45,0.35555555555555557,2.8125,0.4888888888888889,4.090909090909091,0.6,2.2222222222222223,38,1,0,0,0,0,0.37777777777777777,0.0,0.0,0.6222222222222222,0.8708240534521158,0.1291759465478842,0.0,0.0,0.0,45.0,0.0,0.0,0.0,1.050389374433329,,,0.0,1.0347208833929458,,,0.0,1.6726887896789688,0.0,1.023174712362354
AOFU005665,3,1.0,4.0,0.6666666666666666,2.0,0.0,0.0,3,1,0,0,0,0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,-2.0,3.363620184470224,0.0,1.0
AOFU005666,3,1.0,3.0,0.6666666666666666,4.0,0.0,0.0,3,1,0,0,0,0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,
AOFU005667,5,0.6,4.666666666666667,0.6,1.6666666666666667,0.2,1.0,5,1,0,0,0,0,0.6,0.0,0.2,0.2,0.9743589743589743,0.02564102564102564,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,0.0,0.9390001403886169,0.0,1.0067883586953252
AOFU005677,3,1.0,1.3333333333333333,1.0,3.3333333333333335,0.3333333333333333,1.0,3,1,0,0,0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.8214285714285714,0.17857142857142858,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,0.0,0.9661125688490756,0.0,0.9977000827681708
AOFU005678,2,1.0,1.5,1.0,1.5,0.0,0.0,2,1,0,0,0,0,1.0,0.0,0.0,0.0,0.88,0.12,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,0.0,0.9942681377164841,0.0,1.1165554454271933
AOFU005679,3,1.0,3.6666666666666665,1.0,3.0,0.3333333333333333,1.0,3,1,0,0,0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.9142857142857143,0.08571428571428572,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,0.0,1.9392569164245352,0.0,0.9487183017004714
AOFU005680,3,1.0,3.3333333333333335,0.6666666666666666,2.0,0.3333333333333333,1.0,3,1,0,0,0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.896551724137931,0.10344827586206896,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,0.0,1.0521225739549502,0.0,1.015209893166195
AOFU005683,3,0.3333333333333333,1.0,1.0,5.0,0.0,0.0,3,1,0,0,0,0,0.0,0.0,0.0,1.0,0.8703703703703703,0.12962962962962962,0.0,0.0,0.0,2.0,0.0,1.0,,,,,,,,,0.0,0.9955133495938696,0.0,1.0397549662280245
AOFU005684,3,1.0,4.666666666666667,0.6666666666666666,1.5,0.6666666666666666,1.0,3,1,0,0,0,0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.8205128205128205,0.1794871794871795,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,0.0,1.026531892921449,0.0,0.9944089826753073
AOFU005685,10,0.4,2.75,0.5,3.0,0.8,1.875,8,1,0,0,0,0,0.1,0.0,0.0,0.9,0.8607594936708861,0.13924050632911392,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,0.0,1.0003183961273752,0.0,1.0210762484081908
AOFU005686,14,0.8571428571428571,3.0,0.6428571428571429,2.7777777777777777,0.2857142857142857,1.75,10,1,0,0,0,0,0.0,0.0,0.0,1.0,0.927710843373494,0.07228915662650602,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0013472631781108,,,0.0,0.9818181818166248,,,0.0,1.3582061168420807,0.0,1.0073357733164237
AOFU005687,16,0.5625,3.4444444444444446,0.625,3.6,0.3125,2.0,12,1,0,0,0,0,0.0625,0.0,0.0,0.9375,0.8395061728395061,0.16049382716049382,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.000017909888148,,,0.0,0.9925641025664398,,,0.0,0.9771653257684108,0.0,1.0350849235421755
AOFU005688,34,0.3235294117647059,2.6363636363636362,0.4117647058823529,2.2857142857142856,0.5882352941176471,1.9,16,1,0,0,0,0,0.08823529411764706,0.0,0.0,0.9117647058823529,0.8301282051282052,0.16987179487179488,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.2000664052280001,,,0.0,1.0229605688373824,,,0.0,0.9768213276266436,0.0,1.0798804823346626
AOFU005688X,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,
AOFU005712,1,0.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
AOFU005713,34,0.08823529411764706,2.0,0.08823529411764706,4.0,1.0,3.676470588235294,32,1,0,0,0,0,0.9705882352941176,0.0,0.0,0.029411764705882353,0.8153846153846154,0.18461538461538463,0.0,0.0,0.0,31.0,0.0,3.0,0.0,0.9801026998348992,,,0.0,1.0131311022714082,,,0.0,1.2209347825964527,0.0,1.0399612403811709
AOFU006802,184,0.04891304347826087,2.6666666666666665,0.32065217391304346,3.8135593220338984,0.7119565217391305,1.2290076335877862,141,1,0,0,0,0,0.483695652173913,0.11413043478260869,0.10869565217391304,0.29347826086956524,0.7334710743801653,0.2665289256198347,0.0,0.0,0.0,169.0,0.0,15.0,0.0,1.1534195890550165,0.0,1.120634920634704,0.0,1.0418047457579473,0.0,1.1206349206297186,0.0,1.2893061160576529,0.0,1.2959914799013774
